time,battery_charge_level,battery_charge_rate,battery_discharge_rate,battery_max_discharge,consumption,grid_carbon,grid_power,solar_power,total_carbon
2266,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2267,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2268,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2269,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2270,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2271,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2272,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2273,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2274,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2275,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2276,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2277,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2278,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2279,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2280,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2281,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2282,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2283,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2284,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2285,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2286,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2287,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2288,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2289,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2290,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2291,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2292,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2293,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2294,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2295,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2296,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2297,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2298,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2299,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2300,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2301,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2302,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2303,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2304,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2305,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2306,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2307,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2308,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2309,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2310,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2311,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2312,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2313,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2314,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2315,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2316,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2317,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2318,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2319,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2320,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2321,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2322,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2323,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2324,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2325,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2326,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2327,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2328,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2329,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2330,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2331,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2332,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2333,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2334,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2335,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2336,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2337,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2338,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2339,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2340,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2341,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2342,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2343,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2344,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2345,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2346,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2347,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2348,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2349,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2350,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2351,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2352,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2353,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2354,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2355,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2356,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2357,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2358,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2359,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2360,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2361,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2362,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2363,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2364,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2365,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2366,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2367,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2368,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2369,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2370,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2371,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2372,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2373,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2374,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2375,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2376,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2377,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2378,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2379,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2380,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2381,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2382,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2383,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2384,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2385,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2386,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2387,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2388,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2389,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2390,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2391,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2392,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2393,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2394,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2395,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2396,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2397,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2398,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2399,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2400,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2401,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2402,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2403,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2404,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2405,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2406,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2407,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2408,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2409,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2410,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2411,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2412,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2413,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2414,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2415,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2416,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2417,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2418,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2419,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2420,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2421,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2422,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2423,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2424,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2425,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2426,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2427,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2428,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2429,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2430,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2431,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2432,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2433,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2434,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2435,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2436,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2437,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2438,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2439,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2440,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2441,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2442,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2443,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2444,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2445,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2446,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2447,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2448,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2449,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2450,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2451,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2452,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2453,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2454,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2455,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2456,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2457,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2458,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2459,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2460,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2461,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2462,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2463,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2464,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2465,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2466,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2467,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2468,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2469,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2470,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2471,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2472,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2473,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2474,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2475,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2476,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2477,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2478,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2479,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2480,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2481,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2482,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2483,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2484,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2485,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2486,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2487,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2488,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2489,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2490,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2491,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2492,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2493,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2494,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2495,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2496,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2497,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2498,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2499,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2500,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2501,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2502,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2503,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2504,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2505,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2506,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2507,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2508,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2509,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2510,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2511,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2512,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2513,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2514,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2515,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2516,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2517,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2518,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2519,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2520,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2521,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2522,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2523,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2524,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2525,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2526,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2527,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2528,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2529,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2530,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2531,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2532,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2533,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2534,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2535,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2536,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2537,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2538,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2539,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2540,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2541,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2542,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2543,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2544,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2545,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2546,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2547,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2548,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2549,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2550,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2551,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2552,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2553,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2554,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2555,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2556,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2557,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2558,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2559,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2560,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2561,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2562,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2563,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2564,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2565,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2566,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2567,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2568,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2569,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2570,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2571,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2572,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2573,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2574,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2575,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2576,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2577,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2578,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2579,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2580,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2581,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2582,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2583,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2584,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2585,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2586,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2587,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2588,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2589,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2590,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2591,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2592,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2593,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2594,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2595,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2596,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2597,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2598,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2599,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2600,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2601,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2602,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2603,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
2604,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
